loan_id,source,financial_institution,interest_rate,unpaid_principal_bal,loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13
6.91E+11,X,Browning-Hart,3.375,95000,120,1/1/2012,Mar-12,34,2,37,681,B12,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.01E+11,X,"Miller, Mcclure and Allen",3.875,285000,180,2/1/2012,Apr-12,57,2,29,765,A23,0,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.60E+11,Y,Richards-Walters,3.25,100000,180,1/1/2012,Apr-12,50,1,47,789,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,Z,OTHER,3.25,122000,120,1/1/2012,Mar-12,35,2,33,819,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23E+11,X,Richardson Ltd,3.375,145000,180,2/1/2012,Apr-12,73,2,22,793,A23,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.93E+11,X,Browning-Hart,3.5,103000,180,1/1/2012,Mar-12,65,1,20,806,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.42E+11,Y,Browning-Hart,3.875,175000,360,2/1/2012,Apr-12,39,2,24,809,C86,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.64E+11,Z,OTHER,4.25,210000,360,2/1/2012,Apr-12,64,1,8,747,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.87E+11,Y,Browning-Hart,3.25,220000,180,2/1/2012,Apr-12,58,1,28,775,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.52E+11,X,"Martinez, Duffy and Bird",3.8,354000,360,1/1/2012,Mar-12,95,2,30,755,C86,30,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19E+11,Y,Browning-Hart,4,157000,360,1/1/2012,Mar-12,90,2,22,778,A23,25,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.38E+11,X,OTHER,4.5,166000,360,2/1/2012,Apr-12,70,1,30,732,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07E+11,Z,Richards-Walters,3.25,281000,180,1/1/2012,Mar-12,75,1,39,816,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.71E+11,X,Browning-Hart,4,104000,360,2/1/2012,Apr-12,80,2,43,757,A23,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.17E+11,X,OTHER,4,124000,360,3/1/2012,May-12,80,1,40,779,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.17E+11,X,OTHER,4.75,47000,360,2/1/2012,Apr-12,80,2,50,806,C86,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.78E+11,X,Suarez Inc,4.125,223000,360,2/1/2012,Mar-12,94,2,43,770,A23,30,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02E+11,X,Suarez Inc,3.375,209000,180,2/1/2012,Apr-12,55,2,18,791,A23,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.41E+11,X,"Martinez, Duffy and Bird",4.08,300000,360,2/1/2012,Apr-12,47,2,19,742,B12,0,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.94E+11,X,OTHER,3.75,170000,360,3/1/2012,May-12,42,1,41,823,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41E+11,X,OTHER,4.25,25000,360,2/1/2012,Apr-12,95,1,30,811,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.03E+11,Y,"Cole, Brooks and Vincent",4.375,174000,360,2/1/2012,Apr-12,50,2,41,779,A23,0,791,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.39E+11,Y,Browning-Hart,4.125,186000,360,1/1/2012,Mar-12,75,2,17,769,A23,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54E+11,Z,OTHER,3.875,364000,360,3/1/2012,May-12,80,2,25,809,C86,0,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.02E+11,Y,"Taylor, Hunt and Rodriguez",4.5,152000,360,1/1/2012,Mar-12,80,1,30,678,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.06E+11,X,"Martinez, Duffy and Bird",4.17,202000,360,1/1/2012,Mar-12,58,2,43,808,B12,0,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.90E+11,Y,Edwards-Hoffman,3.875,66000,180,2/1/2012,Apr-12,26,1,22,819,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89E+11,Y,Browning-Hart,3.875,320000,360,1/1/2012,Apr-12,75,1,25,778,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.96E+11,Z,OTHER,4.625,100000,360,1/1/2012,Mar-12,80,1,34,778,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03E+11,X,OTHER,3.375,223000,180,1/1/2012,Mar-12,97,2,27,806,A23,35,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41E+11,X,OTHER,4.25,180000,360,2/1/2012,Apr-12,33,1,26,757,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.39E+11,X,Browning-Hart,3.25,300000,120,1/1/2012,Mar-12,69,2,13,816,A23,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.62E+11,Y,Browning-Hart,4,162000,360,1/1/2012,Mar-12,80,1,25,708,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11E+11,X,OTHER,3.875,177000,360,2/1/2012,Apr-12,62,2,24,798,A23,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51E+11,Y,Nicholson Group,3.875,252000,240,1/1/2012,Mar-12,64,2,33,784,A23,0,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.04E+11,X,OTHER,2.875,356000,180,2/1/2012,Apr-12,80,1,20,802,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+11,Y,"Swanson, Newton and Miller",4,245000,360,1/1/2012,Mar-12,69,1,27,796,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05E+11,Y,"Martinez, Duffy and Bird",3.5,185000,180,1/1/2012,Mar-12,47,2,24,788,B12,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.12E+11,X,OTHER,3.95,273000,360,1/1/2012,Mar-12,74,1,28,788,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71E+11,Y,"Swanson, Newton and Miller",4,220000,360,2/1/2012,Apr-12,80,1,17,807,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35E+11,X,Browning-Hart,4.25,277000,300,2/1/2012,Apr-12,77,2,38,696,A23,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.52E+11,Y,Nicholson Group,3.875,60000,180,1/1/2012,Mar-12,52,1,36,718,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.47E+11,Y,OTHER,4,84000,360,2/1/2012,Apr-12,52,2,34,812,B12,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.65E+11,Z,Browning-Hart,3.875,107000,360,2/1/2012,Apr-12,39,2,38,817,B12,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27E+11,Y,"Martinez, Duffy and Bird",3.5,219000,180,2/1/2012,Apr-12,56,2,29,780,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.35E+11,X,"Martinez, Duffy and Bird",3.42,118000,180,2/1/2012,Apr-12,95,1,25,804,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.63E+11,X,OTHER,3,126000,120,3/1/2012,May-12,39,2,25,811,B12,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.53E+11,X,"Martinez, Duffy and Bird",3.54,113000,180,1/1/2012,Mar-12,90,1,24,796,C86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70E+11,X,OTHER,3.625,66000,360,1/1/2012,Mar-12,66,1,23,704,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50E+11,X,OTHER,4,228000,360,3/1/2012,May-12,80,1,27,720,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87E+11,X,OTHER,3.875,292000,360,2/1/2012,Apr-12,80,1,19,737,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.31E+11,X,Chapman-Mcmahon,2.875,300000,120,3/1/2012,May-12,29,2,31,754,B12,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.73E+11,X,"Martinez, Duffy and Bird",3.08,315000,180,2/1/2012,Apr-12,42,1,14,795,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.22E+11,X,Nicholson Group,3.75,225000,180,1/1/2012,Mar-12,85,2,36,724,B12,6,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.87E+11,Z,"Turner, Baldwin and Rhodes",3.375,309000,180,3/1/2012,May-12,78,2,20,816,A23,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.41E+11,Y,Edwards-Hoffman,4,267000,360,2/1/2012,Apr-12,47,1,39,793,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.20E+11,Y,"Martinez, Duffy and Bird",5.125,65000,360,2/1/2012,Apr-12,75,1,49,734,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06E+11,X,OTHER,4,170000,360,1/1/2012,Mar-12,95,2,40,732,C86,30,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89E+11,X,Browning-Hart,3.875,119000,360,1/1/2012,Mar-12,93,1,23,753,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60E+11,X,OTHER,3.375,138000,120,1/1/2012,Mar-12,34,2,36,757,B12,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09E+11,X,Browning-Hart,3.375,113000,120,1/1/2012,Mar-12,32,2,15,803,A23,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65E+11,Y,"Martinez, Duffy and Bird",4.5,89000,360,1/1/2012,Mar-12,76,2,19,738,A23,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.65E+11,Y,Browning-Hart,3.375,123000,180,2/1/2012,Apr-12,74,1,34,741,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.56E+11,Z,Browning-Hart,3.875,396000,360,2/1/2012,Apr-12,68,1,19,780,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.16E+11,X,Browning-Hart,3.875,253000,360,2/1/2012,Apr-12,47,1,19,777,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35E+11,Z,OTHER,3.875,97000,360,2/1/2012,Apr-12,78,2,37,738,B12,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77E+11,X,OTHER,3.875,69000,360,2/1/2012,Apr-12,46,2,26,806,A23,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.03E+11,Y,Browning-Hart,3.875,207000,360,1/1/2012,Mar-12,80,1,44,801,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.15E+11,X,OTHER,3.625,105000,360,2/1/2012,Apr-12,80,2,35,654,B12,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.80E+11,X,OTHER,3.75,173000,360,2/1/2012,Apr-12,67,1,27,819,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97E+11,Y,Browning-Hart,3.625,193000,180,1/1/2012,Mar-12,80,2,42,762,A23,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.90E+11,X,Browning-Hart,4.75,445000,360,1/1/2012,Mar-12,35,2,43,810,A23,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66E+11,Y,Browning-Hart,3.875,176000,360,1/1/2012,Mar-12,90,1,36,728,A23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.93E+11,X,Browning-Hart,4.375,120000,360,2/1/2012,Apr-12,80,2,15,737,B12,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.39E+11,Y,Browning-Hart,4.375,272000,360,1/1/2012,Mar-12,93,2,28,765,A23,30,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.75E+11,Y,Browning-Hart,4.25,155000,360,1/1/2012,Mar-12,69,1,43,656,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.32E+11,X,"Martinez, Duffy and Bird",4.29,52000,240,2/1/2012,Apr-12,80,1,27,778,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.24E+11,Z,OTHER,3.625,300000,360,2/1/2012,Apr-12,69,1,22,749,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.27E+11,X,Browning-Hart,3.875,173000,360,2/1/2012,Apr-12,73,1,33,810,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.27E+11,Y,OTHER,3.875,119000,360,3/1/2012,May-12,74,1,31,798,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67E+11,Y,OTHER,4,51000,120,1/1/2012,Mar-12,29,2,24,746,B12,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.22E+11,Y,"Swanson, Newton and Miller",3.375,215000,180,1/1/2012,Mar-12,50,2,27,771,B12,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.69E+11,X,OTHER,3.875,122000,360,1/1/2012,Mar-12,95,2,23,668,C86,30,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.69E+11,Y,Browning-Hart,4.25,135000,360,1/1/2012,Mar-12,80,2,6,809,A23,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15E+11,Y,Browning-Hart,4,349000,360,3/1/2012,Apr-12,75,1,27,756,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.63E+11,X,OTHER,4,140000,360,3/1/2012,May-12,79,2,22,730,A23,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94E+11,X,OTHER,3.25,150000,180,3/1/2012,May-12,47,2,22,678,A23,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.09E+11,Y,"Swanson, Newton and Miller",4.25,154000,360,2/1/2012,Apr-12,75,1,40,706,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.22E+11,Z,Thornton-Davis,3.375,626000,180,3/1/2012,May-12,30,2,27,796,A23,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.17E+11,X,Browning-Hart,4.375,394000,360,1/1/2012,Mar-12,60,2,39,665,A23,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.85E+11,Y,Browning-Hart,3.75,250000,180,1/1/2012,Mar-12,59,1,25,809,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88E+11,Y,Edwards-Hoffman,4.375,320000,360,1/1/2012,Mar-12,80,1,37,704,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18E+11,X,OTHER,4.375,100000,360,3/1/2012,May-12,48,2,40,812,B12,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.92E+11,Y,Browning-Hart,3.25,248000,180,2/1/2012,Apr-12,45,2,22,788,A23,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.73E+11,X,OTHER,4.375,45000,360,2/1/2012,Apr-12,56,2,18,784,B12,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.37E+11,Y,"Swanson, Newton and Miller",3.875,123000,180,1/1/2012,Mar-12,69,1,39,742,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07E+11,X,OTHER,3.375,98000,180,2/1/2012,Apr-12,80,2,14,789,C86,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.30E+11,Z,OTHER,3.875,185000,360,3/1/2012,May-12,34,2,38,804,B12,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65E+11,Y,Browning-Hart,4.125,410000,360,2/1/2012,Apr-12,80,1,17,772,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71E+11,X,OTHER,3.375,417000,180,3/1/2012,May-12,62,2,42,772,A23,0,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48E+11,Z,Browning-Hart,3.875,405000,360,1/1/2012,Mar-12,68,2,33,799,A23,0,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43E+11,Z,"Martinez, Duffy and Bird",4.375,417000,360,1/1/2012,Mar-12,80,2,42,791,C86,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86E+11,Y,Edwards-Hoffman,4.5,320000,360,1/1/2012,Mar-12,80,1,44,717,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92E+11,X,OTHER,4.25,278000,360,3/1/2012,May-12,80,2,37,799,C86,0,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.96E+11,X,OTHER,3.375,113000,180,1/1/2012,Mar-12,81,2,27,787,A23,6,773,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21E+11,Z,OTHER,3.375,100000,180,2/1/2012,Apr-12,36,2,25,796,B12,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93E+11,X,"Romero, Woods and Johnson",3.875,189000,180,2/1/2012,Apr-12,65,2,22,797,A23,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.53E+11,Y,Browning-Hart,4.25,185000,360,1/1/2012,Mar-12,79,2,33,773,A23,0,813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43E+11,X,"Martinez, Duffy and Bird",3.71,175000,360,2/1/2012,Apr-12,47,2,25,795,C86,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09E+11,X,OTHER,3.25,269000,180,1/1/2012,Mar-12,90,2,26,815,A23,25,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59E+11,Z,Browning-Hart,3.875,399000,360,1/1/2012,Apr-12,48,2,44,790,A23,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.21E+11,X,"Martinez, Duffy and Bird",3.625,174000,180,2/1/2012,Apr-12,80,2,43,786,A23,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.70E+11,X,OTHER,4,170000,360,2/1/2012,Apr-12,73,1,37,816,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.95E+11,Y,"Swanson, Newton and Miller",3.375,75000,120,1/1/2012,Mar-12,49,2,13,816,B12,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.37E+11,X,OTHER,3.25,160000,180,2/1/2012,Apr-12,75,1,27,781,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.67E+11,Z,"Taylor, Hunt and Rodriguez",4.5,77000,360,1/1/2012,Mar-12,95,1,43,715,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.86E+11,X,"Martinez, Duffy and Bird",3.58,229000,180,1/1/2012,Mar-12,74,1,28,794,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.80E+11,X,OTHER,3.1,204000,180,2/1/2012,Apr-12,49,2,23,816,A23,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77E+11,X,"Swanson, Newton and Miller",4,340000,360,2/1/2012,May-12,42,2,19,726,B12,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.02E+11,Z,"Cole, Brooks and Vincent",3.5,112000,240,1/1/2012,Mar-12,63,1,40,725,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.39E+11,X,Browning-Hart,4,352000,360,2/1/2012,Apr-12,95,2,28,780,A23,30,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.51E+11,Z,"Miller, Mcclure and Allen",3.25,160000,180,2/1/2012,Apr-12,77,1,31,783,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.94E+11,X,OTHER,3.25,59000,180,2/1/2012,Apr-12,80,1,35,726,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57E+11,X,OTHER,3.875,111000,360,3/1/2012,May-12,59,2,30,795,A23,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65E+11,X,OTHER,3.125,100000,180,2/1/2012,Apr-12,80,1,43,740,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.28E+11,X,OTHER,3.25,94000,156,2/1/2012,Apr-12,64,1,20,778,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.08E+11,Y,Browning-Hart,4,108000,360,2/1/2012,Apr-12,46,1,32,715,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48E+11,X,"Swanson, Newton and Miller",3.875,57000,120,2/1/2012,Apr-12,69,1,34,756,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25E+11,Y,Browning-Hart,3.875,341000,360,2/1/2012,Apr-12,80,2,44,786,A23,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.54E+11,X,OTHER,3.875,81000,180,1/1/2012,Mar-12,95,1,42,730,C86,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34E+11,Y,Edwards-Hoffman,3.25,200000,180,1/1/2012,Apr-12,77,1,33,790,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.11E+11,X,OTHER,4,63000,360,2/1/2012,Apr-12,45,1,38,750,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.46E+11,X,"Swanson, Newton and Miller",3.375,322000,180,1/1/2012,Mar-12,54,2,27,795,B12,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37E+11,Y,Browning-Hart,4.125,220000,360,1/1/2012,Mar-12,80,1,29,804,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.74E+11,X,OTHER,3.875,250000,240,2/1/2012,Apr-12,73,2,47,813,A23,0,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34E+11,X,"Miller, Mcclure and Allen",4.375,230000,360,1/1/2012,Mar-12,85,2,33,810,A23,12,813,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.68E+11,Y,Edwards-Hoffman,3.75,169000,300,1/1/2012,Mar-12,77,1,45,782,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76E+11,Y,OTHER,3.875,374000,360,1/1/2012,Mar-12,48,2,44,762,A23,0,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58E+11,X,OTHER,4.375,389000,360,3/1/2012,May-12,95,1,32,732,C86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.30E+11,X,Browning-Hart,4.25,76000,360,2/1/2012,Apr-12,72,1,34,783,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.41E+11,Y,Browning-Hart,4,312000,360,2/1/2012,Apr-12,80,2,25,784,C86,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65E+11,Z,OTHER,3.875,348000,360,1/1/2012,Mar-12,52,1,24,733,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.50E+11,X,Browning-Hart,4.375,417000,360,1/1/2012,Mar-12,45,1,35,706,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.20E+11,X,"Swanson, Newton and Miller",4.375,157000,360,2/1/2012,Apr-12,80,2,23,760,B12,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01E+11,X,OTHER,4,98000,180,1/1/2012,Mar-12,80,2,25,808,C86,0,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45E+11,Y,"Swanson, Newton and Miller",4.5,412000,360,2/1/2012,Apr-12,77,1,23,667,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.61E+11,X,Nicholson Group,3.625,26000,360,1/1/2012,Mar-12,80,1,11,738,C86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.70E+11,X,"Romero, Woods and Johnson",3.25,190000,120,1/1/2012,Mar-12,22,2,15,806,B12,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.65E+11,X,OTHER,4.25,65000,360,2/1/2012,Apr-12,79,1,40,794,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.99E+11,X,OTHER,4.375,411000,360,1/1/2012,Mar-12,59,2,41,803,A23,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.58E+11,X,"Romero, Woods and Johnson",3.125,140000,120,3/1/2012,May-12,47,1,38,724,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82E+11,Y,OTHER,3.5,118000,180,2/1/2012,Apr-12,52,1,38,681,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.99E+11,Y,Browning-Hart,4.25,403000,360,1/1/2012,Mar-12,72,2,44,683,A23,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.79E+11,Y,"Turner, Baldwin and Rhodes",3.875,139000,360,1/1/2012,Mar-12,88,2,43,758,C86,25,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.15E+11,X,OTHER,4,129000,360,2/1/2012,Apr-12,59,2,18,794,A23,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.09E+11,Y,Browning-Hart,4,180000,360,1/1/2012,Mar-12,94,2,44,740,A23,30,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.38E+11,Y,Browning-Hart,3.875,282000,240,1/1/2012,Mar-12,52,2,42,807,A23,0,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48E+11,Y,"Turner, Baldwin and Rhodes",3.875,101000,360,2/1/2012,Apr-12,64,2,42,802,A23,0,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.21E+11,X,"Taylor, Hunt and Rodriguez",3.75,417000,360,1/1/2012,Mar-12,80,2,19,760,C86,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.50E+11,X,Browning-Hart,3.25,236000,180,2/1/2012,Apr-12,54,2,36,805,A23,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72E+11,X,OTHER,3.125,84000,180,2/1/2012,Apr-12,73,1,14,790,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.81E+11,Y,Browning-Hart,3.75,410000,360,2/1/2012,Apr-12,63,1,33,777,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.44E+11,X,OTHER,3.875,68000,360,1/1/2012,Mar-12,70,1,9,761,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.27E+11,X,OTHER,3.375,61000,180,2/1/2012,Mar-12,20,1,42,790,B12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.66E+11,X,Browning-Hart,3.75,234000,180,2/1/2012,Apr-12,61,2,26,744,A23,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.23E+11,X,Browning-Hart,3.75,315000,360,2/1/2012,Apr-12,62,1,21,804,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89E+11,X,Browning-Hart,3.875,237000,360,2/1/2012,Apr-12,74,1,28,811,A23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
